iteration,chain,true_state_scenario,cost_model,cost_manual,lowest_cost
6176,4,cracking,106.65401940691282,60,60.0
6176,4,porosity,69.09841495449794,40,40.0
6177,4,no_anomaly,1.4034646194949363,10,1.4034646194949363
6177,4,lack_of_penetration,113.98144102307181,110,110.0
6177,4,cracking,86.718732180946,60,60.0
6177,4,porosity,62.619371404419496,40,40.0
6178,4,no_anomaly,0.5224685075372881,10,0.5224685075372881
6178,4,lack_of_penetration,123.49793027976355,110,110.0
6178,4,cracking,113.33524591405515,60,60.0
6178,4,porosity,63.790155616487056,40,40.0
6179,4,no_anomaly,0.6889815024986135,10,0.6889815024986135
6179,4,lack_of_penetration,129.3930583592566,110,110.0
6179,4,cracking,100.0391768258007,60,60.0
6179,4,porosity,64.23871736171792,40,40.0
6180,4,no_anomaly,0.9850495814555904,10,0.9850495814555904
6180,4,lack_of_penetration,120.74438432651672,110,110.0
6180,4,cracking,93.82140680015074,60,60.0
6180,4,porosity,62.7931836563169,40,40.0
6181,4,no_anomaly,0.6308624418097653,10,0.6308624418097653
6181,4,lack_of_penetration,127.35762166634159,110,110.0
6181,4,cracking,133.17018166692552,60,60.0
6181,4,porosity,79.06662466544631,40,40.0
6182,4,no_anomaly,1.0926108136254609,10,1.0926108136254609
6182,4,lack_of_penetration,120.67514905769754,110,110.0
6182,4,cracking,103.82990487431894,60,60.0
6182,4,porosity,70.34010779932171,40,40.0
6183,4,no_anomaly,1.4953991710507253,10,1.4953991710507253
6183,4,lack_of_penetration,116.49634990339406,110,110.0
6183,4,cracking,129.72738207036738,60,60.0
6183,4,porosity,64.56899580235935,40,40.0
6184,4,no_anomaly,1.2707043271137497,10,1.2707043271137497
6184,4,lack_of_penetration,150.32674360994685,110,110.0
6184,4,cracking,106.83414963503162,60,60.0
6184,4,porosity,87.31294292139927,40,40.0
6185,4,no_anomaly,1.6721104642018303,10,1.6721104642018303
6185,4,lack_of_penetration,113.43901068562802,110,110.0
6185,4,cracking,89.52735921827322,60,60.0
6185,4,porosity,68.78810344714174,40,40.0
6186,4,no_anomaly,0.45421976169511935,10,0.45421976169511935
6186,4,lack_of_penetration,156.43809442009427,110,110.0
6186,4,cracking,112.78449985131813,60,60.0
6186,4,porosity,67.12804450850058,40,40.0
6187,4,no_anomaly,1.7570154986439968,10,1.7570154986439968
6187,4,lack_of_penetration,110.31403302833868,110,110.0
6187,4,cracking,82.75884112227735,60,60.0
6187,4,porosity,61.917875261879026,40,40.0
6188,4,no_anomaly,0.5961767180055788,10,0.5961767180055788
6188,4,lack_of_penetration,129.00259622226503,110,110.0
6188,4,cracking,66.92792258241317,60,60.0
6188,4,porosity,76.63238656451824,40,40.0
6189,4,no_anomaly,1.4837844167520042,10,1.4837844167520042
6189,4,lack_of_penetration,124.14528626306239,110,110.0
6189,4,cracking,76.34507012687523,60,60.0
6189,4,porosity,61.294576154791024,40,40.0
6190,4,no_anomaly,0.46345676822944326,10,0.46345676822944326
6190,4,lack_of_penetration,123.47202971569448,110,110.0
6190,4,cracking,87.52909065570951,60,60.0
6190,4,porosity,71.51518566962488,40,40.0
6191,4,no_anomaly,1.2085294683650571,10,1.2085294683650571
6191,4,lack_of_penetration,121.56822057186079,110,110.0
6191,4,cracking,114.23147212639668,60,60.0
6191,4,porosity,61.015555100858705,40,40.0
6192,4,no_anomaly,0.7765564702913486,10,0.7765564702913486
6192,4,lack_of_penetration,117.49896665960226,110,110.0
6192,4,cracking,91.0573266348739,60,60.0
6192,4,porosity,66.99977459165044,40,40.0
6193,4,no_anomaly,0.6101739028638264,10,0.6101739028638264
6193,4,lack_of_penetration,130.67677579349177,110,110.0
6193,4,cracking,89.25418514246267,60,60.0
6193,4,porosity,70.47334628126416,40,40.0
6194,4,no_anomaly,0.6101739028638264,10,0.6101739028638264
6194,4,lack_of_penetration,130.67677579349177,110,110.0
6194,4,cracking,89.25418514246267,60,60.0
6194,4,porosity,70.47334628126416,40,40.0
6195,4,no_anomaly,1.5853285319769328,10,1.5853285319769328
6195,4,lack_of_penetration,112.31390674668648,110,110.0
6195,4,cracking,104.74165386396885,60,60.0
6195,4,porosity,60.02060958932906,40,40.0
6196,4,no_anomaly,0.5153071698882117,10,0.5153071698882117
6196,4,lack_of_penetration,148.56726774764542,110,110.0
6196,4,cracking,90.72006536411158,60,60.0
6196,4,porosity,68.80052182681601,40,40.0
6197,4,no_anomaly,1.5030627753179993,10,1.5030627753179993
6197,4,lack_of_penetration,110.25258753050342,110,110.0
6197,4,cracking,95.22379610698088,60,60.0
6197,4,porosity,62.985368872196716,40,40.0
6198,4,no_anomaly,0.669494163528177,10,0.669494163528177
6198,4,lack_of_penetration,136.63861115082693,110,110.0
6198,4,cracking,92.79870151729801,60,60.0
6198,4,porosity,71.22552560609412,40,40.0
6199,4,no_anomaly,0.79949580680439,10,0.79949580680439
6199,4,lack_of_penetration,115.86359032710163,110,110.0
6199,4,cracking,92.33407061018418,60,60.0
6199,4,porosity,76.95318100458721,40,40.0
6200,4,no_anomaly,1.3594181647065051,10,1.3594181647065051
6200,4,lack_of_penetration,114.1985974297021,110,110.0
6200,4,cracking,96.77932542648634,60,60.0
6200,4,porosity,67.61688083213423,40,40.0
6201,4,no_anomaly,0.8183001949586344,10,0.8183001949586344
6201,4,lack_of_penetration,139.11957849091692,110,110.0
6201,4,cracking,78.27528648510568,60,60.0
6201,4,porosity,71.32069727620978,40,40.0
6202,4,no_anomaly,0.7367624123976113,10,0.7367624123976113
6202,4,lack_of_penetration,118.29497848853643,110,110.0
6202,4,cracking,125.06567204406608,60,60.0
6202,4,porosity,56.6865810810908,40,40.0
6203,4,no_anomaly,1.328589301818217,10,1.328589301818217
6203,4,lack_of_penetration,119.34710590389132,110,110.0
6203,4,cracking,88.0343367881562,60,60.0
6203,4,porosity,78.82698024117354,40,40.0
6204,4,no_anomaly,1.4447057516121475,10,1.4447057516121475
6204,4,lack_of_penetration,114.79255608752757,110,110.0
6204,4,cracking,116.5218781507384,60,60.0
6204,4,porosity,62.39022367413877,40,40.0
6205,4,no_anomaly,0.8746014976477501,10,0.8746014976477501
6205,4,lack_of_penetration,125.26023504813857,110,110.0
6205,4,cracking,82.8019346542134,60,60.0
6205,4,porosity,58.641250650454076,40,40.0
6206,4,no_anomaly,0.8227337498239251,10,0.8227337498239251
6206,4,lack_of_penetration,126.58824158356016,110,110.0
6206,4,cracking,84.38397710834086,60,60.0
6206,4,porosity,59.44130792441467,40,40.0
6207,4,no_anomaly,0.7597841078701895,10,0.7597841078701895
6207,4,lack_of_penetration,119.087054073393,110,110.0
6207,4,cracking,84.05047479656366,60,60.0
6207,4,porosity,50.342539444712166,40,40.0
6208,4,no_anomaly,1.133981722586449,10,1.133981722586449
6208,4,lack_of_penetration,125.77851967863506,110,110.0
6208,4,cracking,114.90916834579173,60,60.0
6208,4,porosity,72.7193969935013,40,40.0
6209,4,no_anomaly,1.2007546675403191,10,1.2007546675403191
6209,4,lack_of_penetration,141.56655939280608,110,110.0
6209,4,cracking,95.43367884691449,60,60.0
6209,4,porosity,66.42252286720115,40,40.0
6210,4,no_anomaly,1.0604327383071188,10,1.0604327383071188
6210,4,lack_of_penetration,129.64548022045287,110,110.0
6210,4,cracking,104.3398546902271,60,60.0
6210,4,porosity,67.9362020400901,40,40.0
6211,4,no_anomaly,1.0869106896774283,10,1.0869106896774283
6211,4,lack_of_penetration,119.58288727601668,110,110.0
6211,4,cracking,97.53036327785152,60,60.0
6211,4,porosity,66.65557442534302,40,40.0
6212,4,no_anomaly,0.9739682426591101,10,0.9739682426591101
6212,4,lack_of_penetration,118.84634511197474,110,110.0
6212,4,cracking,105.38406392020781,60,60.0
6212,4,porosity,74.89342289499143,40,40.0
6213,4,no_anomaly,0.5077651285401896,10,0.5077651285401896
6213,4,lack_of_penetration,138.28695119926914,110,110.0
6213,4,cracking,78.29855400513574,60,60.0
6213,4,porosity,61.05246986454078,40,40.0
6214,4,no_anomaly,0.6850833545087553,10,0.6850833545087553
6214,4,lack_of_penetration,123.67473943634177,110,110.0
6214,4,cracking,81.28244861474138,60,60.0
6214,4,porosity,56.295187508235365,40,40.0
6215,4,no_anomaly,1.0779373655696733,10,1.0779373655696733
6215,4,lack_of_penetration,125.15098236542383,110,110.0
6215,4,cracking,116.6412727216358,60,60.0
6215,4,porosity,58.88515529040759,40,40.0
6216,4,no_anomaly,0.824449889508887,10,0.824449889508887
6216,4,lack_of_penetration,121.90034199342122,110,110.0
6216,4,cracking,67.1263228475679,60,60.0
6216,4,porosity,64.55028389136947,40,40.0
6217,4,no_anomaly,0.5729274084109315,10,0.5729274084109315
6217,4,lack_of_penetration,111.36703969540814,110,110.0
6217,4,cracking,100.44576911045425,60,60.0
6217,4,porosity,65.96600392366656,40,40.0
6218,4,no_anomaly,0.31130415490635555,10,0.31130415490635555
6218,4,lack_of_penetration,165.22333751200705,110,110.0
6218,4,cracking,120.13851262858026,60,60.0
6218,4,porosity,57.96041726806865,40,40.0
6219,4,no_anomaly,0.4583361091980598,10,0.4583361091980598
6219,4,lack_of_penetration,131.66282896278722,110,110.0
6219,4,cracking,83.94184086894813,60,60.0
6219,4,porosity,61.850974158454655,40,40.0
6220,4,no_anomaly,0.6623674068932262,10,0.6623674068932262
6220,4,lack_of_penetration,128.96394115574077,110,110.0
6220,4,cracking,128.60167662591243,60,60.0
6220,4,porosity,65.66654414360079,40,40.0
6221,4,no_anomaly,1.3288648168427608,10,1.3288648168427608
6221,4,lack_of_penetration,113.87440869558894,110,110.0
6221,4,cracking,78.1003955139942,60,60.0
6221,4,porosity,70.32668368214377,40,40.0
6222,4,no_anomaly,0.812601721420394,10,0.812601721420394
6222,4,lack_of_penetration,114.34767615429072,110,110.0
6222,4,cracking,87.16481759852866,60,60.0
6222,4,porosity,65.5475829187756,40,40.0
6223,4,no_anomaly,1.025071085625744,10,1.025071085625744
6223,4,lack_of_penetration,127.74995308829263,110,110.0
6223,4,cracking,130.11419589718795,60,60.0
6223,4,porosity,60.001556299174254,40,40.0
6224,4,no_anomaly,1.1033786140640622,10,1.1033786140640622
6224,4,lack_of_penetration,114.20846248157748,110,110.0
6224,4,cracking,80.63104054152127,60,60.0
6224,4,porosity,68.55089094747697,40,40.0
6225,4,no_anomaly,0.9183519241078686,10,0.9183519241078686
6225,4,lack_of_penetration,120.31883546364884,110,110.0
6225,4,cracking,91.77367008478296,60,60.0
6225,4,porosity,55.00098273341145,40,40.0
6226,4,no_anomaly,0.9947809277550312,10,0.9947809277550312
6226,4,lack_of_penetration,112.97209478702366,110,110.0
6226,4,cracking,107.67186262867372,60,60.0
6226,4,porosity,62.42748702915857,40,40.0
6227,4,no_anomaly,0.865864818247517,10,0.865864818247517
6227,4,lack_of_penetration,152.97036203550624,110,110.0
6227,4,cracking,83.46172324261134,60,60.0
6227,4,porosity,55.11245467142143,40,40.0
6228,4,no_anomaly,1.0882698916513667,10,1.0882698916513667
6228,4,lack_of_penetration,112.5092512097742,110,110.0
6228,4,cracking,127.13092403843682,60,60.0
6228,4,porosity,71.15722154991032,40,40.0
6229,4,no_anomaly,0.8885578404962569,10,0.8885578404962569
6229,4,lack_of_penetration,116.39743871102124,110,110.0
6229,4,cracking,81.89003197641144,60,60.0
6229,4,porosity,63.24375482569128,40,40.0
6230,4,no_anomaly,1.0656820742531004,10,1.0656820742531004
6230,4,lack_of_penetration,139.0620511263267,110,110.0
6230,4,cracking,88.69906059295819,60,60.0
6230,4,porosity,74.61898589252426,40,40.0
6231,4,no_anomaly,1.0496047381102813,10,1.0496047381102813
6231,4,lack_of_penetration,110.23129391589049,110,110.0
6231,4,cracking,105.368459537436,60,60.0
6231,4,porosity,64.30186085675741,40,40.0
6232,4,no_anomaly,0.4462497631392892,10,0.4462497631392892
6232,4,lack_of_penetration,114.37810501018691,110,110.0
6232,4,cracking,96.78396958774485,60,60.0
6232,4,porosity,75.44253699273106,40,40.0
6233,4,no_anomaly,1.437324652688765,10,1.437324652688765
6233,4,lack_of_penetration,112.16490464288105,110,110.0
6233,4,cracking,72.18064421204367,60,60.0
6233,4,porosity,59.0777425099249,40,40.0
6234,4,no_anomaly,0.7882289371960671,10,0.7882289371960671
6234,4,lack_of_penetration,111.92099389555835,110,110.0
6234,4,cracking,84.0278177954161,60,60.0
6234,4,porosity,65.3946807965635,40,40.0
6235,4,no_anomaly,0.7752934585832849,10,0.7752934585832849
6235,4,lack_of_penetration,110.3249903098454,110,110.0
6235,4,cracking,154.30479524192538,60,60.0
6235,4,porosity,79.02818809487958,40,40.0
6236,4,no_anomaly,0.7334134283777383,10,0.7334134283777383
6236,4,lack_of_penetration,119.68662969349893,110,110.0
6236,4,cracking,76.32416023227063,60,60.0
6236,4,porosity,58.92777845213993,40,40.0
6237,4,no_anomaly,1.0276310296184632,10,1.0276310296184632
6237,4,lack_of_penetration,130.3894357354475,110,110.0
6237,4,cracking,131.4220493299155,60,60.0
6237,4,porosity,74.6273185253352,40,40.0
6238,4,no_anomaly,0.5811354000010005,10,0.5811354000010005
6238,4,lack_of_penetration,112.89937510905081,110,110.0
6238,4,cracking,100.57086639160543,60,60.0
6238,4,porosity,74.97061307306237,40,40.0
6239,4,no_anomaly,0.7672305262317325,10,0.7672305262317325
6239,4,lack_of_penetration,112.35647307552826,110,110.0
6239,4,cracking,81.84034397997222,60,60.0
6239,4,porosity,74.07250169573106,40,40.0
6240,4,no_anomaly,1.4371610289506487,10,1.4371610289506487
6240,4,lack_of_penetration,111.49823438120325,110,110.0
6240,4,cracking,134.43377478576159,60,60.0
6240,4,porosity,62.50873418657831,40,40.0
6241,4,no_anomaly,1.3708917937481402,10,1.3708917937481402
6241,4,lack_of_penetration,111.05017117027384,110,110.0
6241,4,cracking,118.75712966787924,60,60.0
6241,4,porosity,62.56096585274243,40,40.0
6242,4,no_anomaly,0.6768801690986204,10,0.6768801690986204
6242,4,lack_of_penetration,118.28994391410687,110,110.0
6242,4,cracking,85.73974648009246,60,60.0
6242,4,porosity,59.41165529470446,40,40.0
6243,4,no_anomaly,1.0140145619138607,10,1.0140145619138607
6243,4,lack_of_penetration,115.0742712061689,110,110.0
6243,4,cracking,122.63637819996174,60,60.0
6243,4,porosity,69.52682637758072,40,40.0
6244,4,no_anomaly,0.3071721445773845,10,0.3071721445773845
6244,4,lack_of_penetration,129.13518318645188,110,110.0
6244,4,cracking,112.01464327359102,60,60.0
6244,4,porosity,57.29801545768045,40,40.0
6245,4,no_anomaly,0.6311942791241754,10,0.6311942791241754
6245,4,lack_of_penetration,122.68953223870886,110,110.0
6245,4,cracking,77.73824056459982,60,60.0
6245,4,porosity,63.63859094877105,40,40.0
6246,4,no_anomaly,2.2801797182008987,10,2.2801797182008987
6246,4,lack_of_penetration,113.41735199496743,110,110.0
6246,4,cracking,102.05849217195762,60,60.0
6246,4,porosity,69.26609369258182,40,40.0
6247,4,no_anomaly,0.3950600313375052,10,0.3950600313375052
6247,4,lack_of_penetration,110.88209355084109,110,110.0
6247,4,cracking,104.10974858723355,60,60.0
6247,4,porosity,65.77773008690636,40,40.0
6248,4,no_anomaly,0.37111326128818956,10,0.37111326128818956
6248,4,lack_of_penetration,111.3960648058633,110,110.0
6248,4,cracking,100.96678317102007,60,60.0
6248,4,porosity,66.92479191809377,40,40.0
6249,4,no_anomaly,2.0114754337098817,10,2.0114754337098817
6249,4,lack_of_penetration,149.25400823781376,110,110.0
6249,4,cracking,97.59053745957291,60,60.0
6249,4,porosity,65.04931763605904,40,40.0
6250,4,no_anomaly,2.0114754337098817,10,2.0114754337098817
6250,4,lack_of_penetration,149.25400823781376,110,110.0
6250,4,cracking,97.59053745957291,60,60.0
6250,4,porosity,65.04931763605904,40,40.0
6251,4,no_anomaly,1.0401093352781066,10,1.0401093352781066
6251,4,lack_of_penetration,126.85094498299779,110,110.0
6251,4,cracking,94.06627440363351,60,60.0
6251,4,porosity,73.12789832149724,40,40.0
6252,4,no_anomaly,0.9468828157540177,10,0.9468828157540177
6252,4,lack_of_penetration,111.44231806376507,110,110.0
6252,4,cracking,86.77818203254364,60,60.0
6252,4,porosity,68.62382587953923,40,40.0
6253,4,no_anomaly,1.0458687979776982,10,1.0458687979776982
6253,4,lack_of_penetration,144.9889912931279,110,110.0
6253,4,cracking,114.11962452660543,60,60.0
6253,4,porosity,63.83487072383587,40,40.0
6254,4,no_anomaly,1.4736492640618648,10,1.4736492640618648
6254,4,lack_of_penetration,112.0769689834979,110,110.0
6254,4,cracking,119.49593444080327,60,60.0
6254,4,porosity,75.99658035603872,40,40.0
6255,4,no_anomaly,0.6780957298272405,10,0.6780957298272405
6255,4,lack_of_penetration,130.9650933751122,110,110.0
6255,4,cracking,86.75013283302754,60,60.0
6255,4,porosity,62.883846763292844,40,40.0
6256,4,no_anomaly,0.8051733353333035,10,0.8051733353333035
6256,4,lack_of_penetration,129.87491677566288,110,110.0
6256,4,cracking,88.71960054150182,60,60.0
6256,4,porosity,74.1182532604556,40,40.0
6257,4,no_anomaly,1.1939435990604397,10,1.1939435990604397
6257,4,lack_of_penetration,115.07131085228899,110,110.0
6257,4,cracking,108.59809882141573,60,60.0
6257,4,porosity,58.93608179024129,40,40.0
6258,4,no_anomaly,0.6865077486793458,10,0.6865077486793458
6258,4,lack_of_penetration,110.4534509890436,110,110.0
6258,4,cracking,98.8983823557229,60,60.0
6258,4,porosity,70.59290417162809,40,40.0
6259,4,no_anomaly,1.2098820528233734,10,1.2098820528233734
6259,4,lack_of_penetration,173.94588058809285,110,110.0
6259,4,cracking,81.74867674304083,60,60.0
6259,4,porosity,61.68838673198069,40,40.0
6260,4,no_anomaly,0.8075638058177381,10,0.8075638058177381
6260,4,lack_of_penetration,119.46736738235461,110,110.0
6260,4,cracking,81.51672391037846,60,60.0
6260,4,porosity,82.41004774542029,40,40.0
6261,4,no_anomaly,0.9515461322718899,10,0.9515461322718899
6261,4,lack_of_penetration,136.8940222866744,110,110.0
6261,4,cracking,139.76599009179924,60,60.0
6261,4,porosity,65.07265946776522,40,40.0
6262,4,no_anomaly,0.9458057070712944,10,0.9458057070712944
6262,4,lack_of_penetration,116.17000089804863,110,110.0
6262,4,cracking,80.55317203241374,60,60.0
6262,4,porosity,59.755576013509796,40,40.0
6263,4,no_anomaly,0.7206129998728716,10,0.7206129998728716
6263,4,lack_of_penetration,111.95917452538164,110,110.0
6263,4,cracking,86.26464018821058,60,60.0
6263,4,porosity,66.31502308453017,40,40.0
6264,4,no_anomaly,0.47965627292145596,10,0.47965627292145596
6264,4,lack_of_penetration,116.30463622771488,110,110.0
6264,4,cracking,133.3012355319543,60,60.0
6264,4,porosity,77.73815718191844,40,40.0
6265,4,no_anomaly,0.7074391847753958,10,0.7074391847753958
6265,4,lack_of_penetration,145.9955069080121,110,110.0
6265,4,cracking,75.99045349059661,60,60.0
6265,4,porosity,60.49045528552253,40,40.0
6266,4,no_anomaly,0.7346397692142681,10,0.7346397692142681
6266,4,lack_of_penetration,112.10082097416714,110,110.0
6266,4,cracking,139.74822038101354,60,60.0
6266,4,porosity,72.1253596238041,40,40.0
6267,4,no_anomaly,0.6721974305425016,10,0.6721974305425016
6267,4,lack_of_penetration,110.67802168449155,110,110.0
6267,4,cracking,143.6225646902276,60,60.0
6267,4,porosity,69.82141497415549,40,40.0
6268,4,no_anomaly,0.9719730360891199,10,0.9719730360891199
6268,4,lack_of_penetration,140.07703348096726,110,110.0
6268,4,cracking,75.75021095185988,60,60.0
6268,4,porosity,50.581590766930375,40,40.0
6269,4,no_anomaly,0.8789529630164317,10,0.8789529630164317
6269,4,lack_of_penetration,114.91067918861356,110,110.0
6269,4,cracking,154.45687205330563,60,60.0
6269,4,porosity,74.4017707002157,40,40.0
6270,4,no_anomaly,0.9653008543706321,10,0.9653008543706321
6270,4,lack_of_penetration,124.15524556008668,110,110.0
6270,4,cracking,70.75908918152317,60,60.0
6270,4,porosity,57.70468078602354,40,40.0
6271,4,no_anomaly,1.0028062673261906,10,1.0028062673261906
6271,4,lack_of_penetration,123.861374962485,110,110.0
6271,4,cracking,111.73677584730656,60,60.0
6271,4,porosity,76.39737599094501,40,40.0
6272,4,no_anomaly,1.377188617864411,10,1.377188617864411
6272,4,lack_of_penetration,146.95879984617594,110,110.0
6272,4,cracking,91.18037980337598,60,60.0
6272,4,porosity,70.09057465790764,40,40.0
6273,4,no_anomaly,0.5788867648196561,10,0.5788867648196561
6273,4,lack_of_penetration,117.3836908968256,110,110.0
6273,4,cracking,71.13917450090398,60,60.0
6273,4,porosity,53.485427584085215,40,40.0
6274,4,no_anomaly,1.5381813656881682,10,1.5381813656881682
6274,4,lack_of_penetration,134.802009285642,110,110.0
6274,4,cracking,145.18677925571836,60,60.0
6274,4,porosity,83.55842428646056,40,40.0
6275,4,no_anomaly,1.4952111574416849,10,1.4952111574416849
6275,4,lack_of_penetration,166.04790454437074,110,110.0
6275,4,cracking,133.01002524884836,60,60.0
6275,4,porosity,75.32287510540463,40,40.0
6276,4,no_anomaly,0.6713098400816853,10,0.6713098400816853
6276,4,lack_of_penetration,111.29096660568285,110,110.0
6276,4,cracking,74.45843772225078,60,60.0
6276,4,porosity,57.882736377887234,40,40.0
6277,4,no_anomaly,1.055295244048844,10,1.055295244048844
6277,4,lack_of_penetration,131.39134164883527,110,110.0
6277,4,cracking,116.92035853804023,60,60.0
6277,4,porosity,63.886222826316725,40,40.0
6278,4,no_anomaly,1.3235816921171628,10,1.3235816921171628
6278,4,lack_of_penetration,121.77369088102922,110,110.0
6278,4,cracking,114.18765975119642,60,60.0
6278,4,porosity,58.89934826162144,40,40.0
6279,4,no_anomaly,0.8278238440101771,10,0.8278238440101771
6279,4,lack_of_penetration,122.8000719459554,110,110.0
6279,4,cracking,98.29244895896005,60,60.0
6279,4,porosity,77.48814995317254,40,40.0
6280,4,no_anomaly,1.0378307612372761,10,1.0378307612372761
6280,4,lack_of_penetration,126.29062163522376,110,110.0
6280,4,cracking,104.19051646411437,60,60.0
6280,4,porosity,55.3290663699848,40,40.0
6281,4,no_anomaly,0.7347118288174337,10,0.7347118288174337
6281,4,lack_of_penetration,117.09291399298615,110,110.0
6281,4,cracking,93.23009150735119,60,60.0
6281,4,porosity,80.14092920013192,40,40.0
6282,4,no_anomaly,0.9379593970882749,10,0.9379593970882749
6282,4,lack_of_penetration,122.99329178620961,110,110.0
6282,4,cracking,115.83488775815019,60,60.0
6282,4,porosity,57.31478975972007,40,40.0
6283,4,no_anomaly,1.0117628929438083,10,1.0117628929438083
6283,4,lack_of_penetration,118.8332606387624,110,110.0
6283,4,cracking,92.17308959391015,60,60.0
6283,4,porosity,60.24272242046797,40,40.0
6284,4,no_anomaly,0.9013941971856798,10,0.9013941971856798
6284,4,lack_of_penetration,130.77446674903246,110,110.0
6284,4,cracking,105.71583603016376,60,60.0
6284,4,porosity,69.77722772699201,40,40.0
6285,4,no_anomaly,0.6634153314967228,10,0.6634153314967228
6285,4,lack_of_penetration,125.49782630765336,110,110.0
6285,4,cracking,100.69674970568002,60,60.0
6285,4,porosity,69.53214666673028,40,40.0
6286,4,no_anomaly,1.496067769321977,10,1.496067769321977
6286,4,lack_of_penetration,126.8932589698679,110,110.0
6286,4,cracking,79.91244339169879,60,60.0
6286,4,porosity,70.5499128082797,40,40.0
6287,4,no_anomaly,1.1385876508429016,10,1.1385876508429016
6287,4,lack_of_penetration,122.1256167870061,110,110.0
6287,4,cracking,148.62111408488633,60,60.0
6287,4,porosity,54.83287769898,40,40.0
6288,4,no_anomaly,0.8395063851020745,10,0.8395063851020745
6288,4,lack_of_penetration,115.94346815241923,110,110.0
6288,4,cracking,74.63144802700751,60,60.0
6288,4,porosity,80.88108658395706,40,40.0
6289,4,no_anomaly,1.3314293662209897,10,1.3314293662209897
6289,4,lack_of_penetration,121.39030621906878,110,110.0
6289,4,cracking,141.51343115895028,60,60.0
6289,4,porosity,53.927880700623646,40,40.0
6290,4,no_anomaly,0.7220211655414255,10,0.7220211655414255
6290,4,lack_of_penetration,126.78709241079571,110,110.0
6290,4,cracking,75.08753834238502,60,60.0
6290,4,porosity,68.14001442225666,40,40.0
6291,4,no_anomaly,1.365265406208943,10,1.365265406208943
6291,4,lack_of_penetration,121.39413356770842,110,110.0
6291,4,cracking,97.39030822460907,60,60.0
6291,4,porosity,68.39251931308041,40,40.0
6292,4,no_anomaly,0.7745243219683617,10,0.7745243219683617
6292,4,lack_of_penetration,117.04481954019258,110,110.0
6292,4,cracking,66.52721935200921,60,60.0
6292,4,porosity,59.459374619938664,40,40.0
6293,4,no_anomaly,0.8261795585750609,10,0.8261795585750609
6293,4,lack_of_penetration,113.04068779515616,110,110.0
6293,4,cracking,103.65640560965483,60,60.0
6293,4,porosity,73.31237469442348,40,40.0
6294,4,no_anomaly,0.5808065294291787,10,0.5808065294291787
6294,4,lack_of_penetration,132.51630791227706,110,110.0
6294,4,cracking,96.79267937432063,60,60.0
6294,4,porosity,67.90792097582903,40,40.0
6295,4,no_anomaly,1.4931255444061153,10,1.4931255444061153
6295,4,lack_of_penetration,114.58288268350267,110,110.0
6295,4,cracking,105.86440238765408,60,60.0
6295,4,porosity,64.29945404968109,40,40.0
6296,4,no_anomaly,0.3394193486975061,10,0.3394193486975061
6296,4,lack_of_penetration,111.42635027371512,110,110.0
6296,4,cracking,103.02213613232021,60,60.0
6296,4,porosity,67.44973180035964,40,40.0
6297,4,no_anomaly,0.5597053040046407,10,0.5597053040046407
6297,4,lack_of_penetration,110.39274260738861,110,110.0
6297,4,cracking,117.59623180072883,60,60.0
6297,4,porosity,63.640259075814654,40,40.0
6298,4,no_anomaly,1.4521217880330328,10,1.4521217880330328
6298,4,lack_of_penetration,112.60977571648546,110,110.0
6298,4,cracking,88.82079949506861,60,60.0
6298,4,porosity,56.06712661586318,40,40.0
6299,4,no_anomaly,0.7070247306418564,10,0.7070247306418564
6299,4,lack_of_penetration,114.07858843485417,110,110.0
6299,4,cracking,108.13007478225853,60,60.0
6299,4,porosity,82.7264303188148,40,40.0
6300,4,no_anomaly,0.7166858253103703,10,0.7166858253103703
6300,4,lack_of_penetration,112.44920266316515,110,110.0
6300,4,cracking,84.27355600919206,60,60.0
6300,4,porosity,50.110901007936945,40,40.0
6301,4,no_anomaly,1.2050288074117022,10,1.2050288074117022
6301,4,lack_of_penetration,112.02201764675104,110,110.0
6301,4,cracking,89.48682568131946,60,60.0
6301,4,porosity,83.36761119975927,40,40.0
6302,4,no_anomaly,0.8906709463238072,10,0.8906709463238072
6302,4,lack_of_penetration,128.05539703679264,110,110.0
6302,4,cracking,137.2905442778726,60,60.0
6302,4,porosity,61.89052423029978,40,40.0
6303,4,no_anomaly,0.9822675052029706,10,0.9822675052029706
6303,4,lack_of_penetration,121.16321738881275,110,110.0
6303,4,cracking,78.8818603593146,60,60.0
6303,4,porosity,68.72856138372185,40,40.0
6304,4,no_anomaly,1.0736206786614644,10,1.0736206786614644
6304,4,lack_of_penetration,134.52830853128566,110,110.0
6304,4,cracking,95.83648559952175,60,60.0
6304,4,porosity,62.59125754261494,40,40.0
6305,4,no_anomaly,1.0736206786614644,10,1.0736206786614644
6305,4,lack_of_penetration,134.52830853128566,110,110.0
6305,4,cracking,95.83648559952175,60,60.0
6305,4,porosity,62.59125754261494,40,40.0
6306,4,no_anomaly,1.7247060829888827,10,1.7247060829888827
6306,4,lack_of_penetration,137.11068534789433,110,110.0
6306,4,cracking,83.94424402191925,60,60.0
6306,4,porosity,54.785197046375814,40,40.0
6307,4,no_anomaly,0.4881745350642197,10,0.4881745350642197
6307,4,lack_of_penetration,114.17208204561442,110,110.0
6307,4,cracking,69.91184124957849,60,60.0
6307,4,porosity,60.911060697070255,40,40.0
6308,4,no_anomaly,1.863497615571571,10,1.863497615571571
6308,4,lack_of_penetration,111.76787765555167,110,110.0
