iteration,chain,Pr(no anomaly | no anomaly),Pr(cracking | no anomaly),Pr(porosity | no anomaly),Pr(lack of penetration | no anomaly),Pr(no anomaly | cracking),Pr(cracking | cracking),Pr(porosity | cracking),Pr(lack of penetration | cracking),Pr(no anomaly | porosity),Pr(cracking | porosity),Pr(porosity | porosity),Pr(lack of penetration | porosity),Pr(no anomaly | lack of penetration),Pr(cracking | lack of penetration),Pr(porosity | lack of penetration),Pr(lack of penetration | lack of penetration)
6108,4,0.8368049489993368,0.057137619401112734,0.09240993547852128,0.013647496121029223,0.06829721458371918,0.9025086131592122,0.015548240066154545,0.013645932190914145,0.12671703257172534,0.003515715695453246,0.780569294942843,0.08919795678997844,0.00747467890204217,0.010566176218702416,0.00908988714530059,0.9728692577339548
6109,4,0.8674161452072623,0.03937769570487929,0.09085079133194254,0.002355367755915938,0.03594186056304076,0.949085454044277,0.011085182967526015,0.0038875024251562307,0.13039355048894583,0.011903750481816511,0.8352224102921252,0.022480288737112497,0.004743545916894174,0.015553169595906555,0.0049482814536052615,0.974755003033594
6110,4,0.8995069862655857,0.03478482288131142,0.04594516495006301,0.01976302590303991,0.04729419469877957,0.9378650486777924,0.0038895572658684268,0.010951199357559505,0.1497243474444978,0.1146171116317664,0.7038180783953603,0.03184046252837547,0.0017964374673691455,0.04227086733403879,0.01045697219545121,0.9454757230031409
6111,4,0.9098518585381392,0.02371408403386779,0.05972684345708398,0.0067072139709090095,0.028292741124969604,0.9638398469906979,0.0019655142570889415,0.00590189762724358,0.19390490524931722,0.10279785319487471,0.6783858448899327,0.024911396665875385,0.0013401068154685195,0.03037658767782397,0.010194541822775523,0.958088763683932
6112,4,0.9255329839357348,0.00625576589160174,0.060974153868100234,0.007237096304563262,0.03502906281650492,0.9567994339200243,0.004002095798684404,0.004169407464786445,0.2070660164300027,0.028180444334121334,0.7142893938836897,0.05046414535218624,0.0017204091145091875,0.07209693195193434,0.04897640371266668,0.8772062552208898
6113,4,0.9311220916870713,0.009716356785055195,0.04877141122202178,0.010390140305851725,0.02321628493672124,0.9707869127535497,0.003582322734585694,0.0024144795751434023,0.19288988596475654,0.029601046960137434,0.7047308737401459,0.07277819333496016,0.0008288680068001407,0.021478843129771788,0.02082610391597125,0.9568661849474568
6114,4,0.8667838052916171,0.01689167924863039,0.09391135365405327,0.02241316180569919,0.07948903844089186,0.8565658100592283,0.019008145388064872,0.04493700611181506,0.13105580753961138,0.018935297825679046,0.8277243194685197,0.02228457516618998,0.05666182273594108,0.013779947500472038,0.01654498523226659,0.9130132445313203
6115,4,0.8984772611942816,0.010111618966376874,0.06631659150078917,0.025094528338552302,0.033104966905877664,0.9610271808993487,0.005284743221880808,0.0005831089728929317,0.1179245044394322,0.013867018677495044,0.7871246863561696,0.08108379052690318,0.014501857520464635,0.010613258907999879,0.05397694263479123,0.9209079409367442
6116,4,0.9395207256402098,0.02412001334387547,0.033259424619943155,0.003099836395971556,0.06876865403376892,0.8491903226140198,0.017996976214216098,0.06404404713799516,0.2155994251453954,0.028940480218174205,0.7462344750510989,0.009225619585331524,0.01693937371194364,0.013994379147834888,0.002487232300331934,0.9665790148398895
6117,4,0.9321338081526996,0.02966494124090517,0.03459923526925023,0.0036020153371449926,0.06120729348870635,0.8739237057758936,0.009337249637542216,0.055531751097857796,0.18904796741063057,0.017839755631614104,0.784302731876772,0.008809545080983305,0.013668708254089794,0.023055020654022703,0.010424521932573986,0.9528517491593135
6118,4,0.9297146842084103,0.03711297466219755,0.025960720089738668,0.007211621039653449,0.023261025018325172,0.9312551035295985,0.005361044102491011,0.04012282734958528,0.1677177520524377,0.009746834266877414,0.8174157341480227,0.005119679532662236,0.010441872237922927,0.016040815940608476,0.022064553424267528,0.9514527583972011
6119,4,0.9432128100622361,0.03978264120011472,0.013331065587599509,0.0036734831500495613,0.026440527229423257,0.9332689133958076,0.008567237780187876,0.031723321594581244,0.1495095549793199,0.010427653601282914,0.836005347562583,0.004057443856814169,0.007514176409467384,0.012635081298543661,0.008928886224979362,0.9709218560670096
6120,4,0.7913963529217127,0.010404968653830273,0.16170619204758468,0.0364924863768723,0.06654113589215005,0.9255399359659545,0.0063223957999968055,0.0015965323418986044,0.22577030279248755,0.0035948068340525634,0.7441179714306736,0.026516918942786294,0.009749348202478813,0.027439441367280683,0.03048486950057643,0.932326340929664
6121,4,0.9102634480060299,0.025653163275518052,0.05361414842518192,0.010469240293270232,0.03487095906907062,0.9595576530145534,0.0053170818550488585,0.0002543060613270365,0.21051829061073696,0.0889796861845043,0.6706248327083962,0.029877190496362505,0.03102698412828881,0.012855278128207404,0.01093952833983067,0.9451782094036731
6122,4,0.9102634480060299,0.025653163275518052,0.05361414842518192,0.010469240293270232,0.03487095906907062,0.9595576530145534,0.0053170818550488585,0.0002543060613270365,0.21051829061073696,0.0889796861845043,0.6706248327083962,0.029877190496362505,0.03102698412828881,0.012855278128207404,0.01093952833983067,0.9451782094036731
6123,4,0.8991649087366252,0.0423584206909379,0.047769590315117835,0.010707080257319035,0.04020824758236512,0.9553530060528984,0.0036019364598439776,0.0008368099048925437,0.17733498505067252,0.01641680607643664,0.7929571557613788,0.013291053111512019,0.0077936282877907916,0.006960902798121195,0.020449561813585825,0.9647959071005022
6124,4,0.9009110434017013,0.009446824593062259,0.072923093384925,0.016719038620311544,0.038741863119112756,0.9021746573150446,0.0052955299138284255,0.053787949652014166,0.1519670938509546,0.01700718572407996,0.811789879335403,0.019235841089562333,0.00218265731377077,0.004184845179988135,0.01652331461076268,0.9771091828954784
6125,4,0.8708182543233626,0.04874825146488839,0.056862571264360465,0.023570922947388606,0.10513159175084569,0.8660066978276552,0.00011970363891746867,0.028742006782581764,0.22131868035187263,0.03288343595519403,0.7174854287753075,0.028312454917625796,0.01681533621383736,0.06190008032600229,0.010841292287142314,0.910443291173018
6126,4,0.939306958647856,0.00952242189650106,0.050334238996968136,0.0008363804586748458,0.016849912209247735,0.9582260014497452,0.018228051469958408,0.0066960348710486395,0.13084825569989794,0.01093436836469083,0.8201754455943513,0.03804193034105996,0.011402633043303554,0.00024519874538463804,0.0034585100970328546,0.984893658114279
6127,4,0.9317425679634751,0.015621034779069112,0.05188185006924076,0.0007545471882151045,0.0227035291338692,0.9625632792608801,0.01010648167644929,0.00462670992880132,0.1238366940803231,0.035340697827865496,0.7743604294528686,0.06646217863894277,0.009958079566187876,0.00022549195241085794,0.00818121888641779,0.9816352095949835
6128,4,0.8610824613093971,0.024018190433333492,0.08761943462729718,0.027279913629972175,0.07507503285840847,0.8794810379538934,0.027060890304038947,0.01838303888365922,0.1676255259433182,0.0023413404773608214,0.8059988856461707,0.024034247933150232,0.027438575966255457,0.08079220282700224,0.023485099512879488,0.8682841216938628
6129,4,0.9325732452311913,0.02449803629598881,0.035411155960721835,0.007517562512098008,0.024606021553143665,0.9645024898661411,0.007784088850869812,0.003107399729845528,0.14303836909412213,0.033766432633281586,0.7643750949032267,0.0588201033693696,0.011386695823490296,0.0004012131768342679,0.001579210810279124,0.9866328801893963
6130,4,0.937939767989075,0.04366232212488279,0.011875245004464453,0.006522664881577822,0.04025937017191046,0.9507495579553251,0.00893611392252187,5.495795024246242e-5,0.16930821796432927,0.01940329234806944,0.7889026786228427,0.022385811064758565,0.013134650397715709,0.0024464602881907804,0.008074586542692863,0.9763443027714006
6131,4,0.9028820544477014,0.008822832191139933,0.08826179846010083,3.331490105784596e-5,0.035940352179556115,0.9334066686696934,0.0004110521044188232,0.030241927046331663,0.14631437201266043,0.010748214011621864,0.8182346397072311,0.02470277426848666,0.018979329214716595,0.05042390097218771,0.02301391802649922,0.9075828517865965
6132,4,0.9108309441147006,0.049299486447555996,0.03405199555449489,0.00581757388324855,0.05594622936664264,0.91707692170101,0.017513453555918487,0.00946339537642893,0.18410412128737125,0.033116562523479665,0.7160928439257849,0.06668647226336422,0.011321488446654987,0.0029654975842085592,0.010087818333689269,0.9756251956354471
6133,4,0.8929867386268721,0.006654298121484978,0.09297023411409082,0.007388729137552175,0.033949819259697936,0.9342209466530416,0.012173462257885131,0.01965577182937528,0.09601717879361686,0.012163944222475635,0.8733930126016042,0.018425864382303314,0.006117586170286412,0.01350777271023323,0.013256186918585638,0.9671184542008947
6134,4,0.9072541536232023,0.05143574279674847,0.03332496501837897,0.007985138561670269,0.03822773180557275,0.9451303971550316,0.009451349197989022,0.007190521841406672,0.2560623717444469,0.000492538434909919,0.7122597533740403,0.031185336446602818,0.00638700970785962,0.005988066940728649,0.008929175047384923,0.9786957483040268
6135,4,0.8878544360419989,0.016585020912071074,0.08794629904691578,0.007614243999014336,0.030959122386039265,0.8856410196612794,0.03947382873578686,0.04392602921689448,0.11973512850218672,0.00031521541637718895,0.7950441651732604,0.08490549090817567,0.001644782406696712,0.031142357931568315,0.00496043866885063,0.9622524209928843
6136,4,0.9092221750040367,0.0183105940030104,0.06242537821214194,0.010041852780811045,0.05002166806393272,0.9439490128509449,0.00593381344352084,9.55056416015454e-5,0.23771110371390228,0.08240769013320927,0.6683472348842356,0.011533971268652854,0.0010771620776795431,0.0033867690240196252,0.03807173848057214,0.9574643304177287
6137,4,0.9092221750040367,0.0183105940030104,0.06242537821214194,0.010041852780811045,0.05002166806393272,0.9439490128509449,0.00593381344352084,9.55056416015454e-5,0.23771110371390228,0.08240769013320927,0.6683472348842356,0.011533971268652854,0.0010771620776795431,0.0033867690240196252,0.03807173848057214,0.9574643304177287
6138,4,0.9065692323731994,0.06048601396629324,0.027263568842765547,0.0056811848177417135,0.053749200316499726,0.941810181370464,0.0015009233783365194,0.0029396949346996992,0.1916332591039576,0.0011489455231953687,0.6676253513338538,0.1395924440389933,0.10677819289541815,0.006399234576735737,0.006090711408709145,0.8807318611191369
6139,4,0.9348360521918146,0.004027127264857209,0.05092739494945823,0.010209425593869947,0.042786250585288566,0.9460825607514673,0.006146491578312575,0.004984697084931544,0.1561357704088173,0.0002935601647977765,0.8415846871421747,0.001985982284210208,0.0002429296705060374,0.0002078530381289673,0.011018523373727966,0.988530693917637
6140,4,0.925590703316277,0.0031439870301462375,0.05502582647486079,0.01623948317871593,0.04336578423664195,0.949171385124426,0.0013473755260287202,0.006115455112903345,0.13983454622837835,0.000934016318268912,0.8584407467393448,0.0007906907140079467,0.00040344699579600236,0.000157545653107358,0.02289809063431665,0.97654091671678
6141,4,0.8453383411026819,0.04199974918890317,0.0989241320431229,0.01373777766529205,0.05287562522097583,0.9180725523597913,0.01230912692789539,0.016742695491337445,0.24811904078162322,0.10172419646409846,0.5338758705026572,0.11628089225162119,0.08494376188815238,0.006117950425052304,0.006281017245873638,0.9026572704409217
6142,4,0.8345904706990601,0.04352906154034351,0.11422338561206086,0.0076570821485355545,0.04410137722233924,0.9232664768660592,0.016391623986857225,0.016240521924744344,0.28476039324757707,0.01966832341396342,0.6217026953353844,0.07386858800307516,0.018074411867266885,0.008004977294733,0.017167210288684853,0.9567534005493152
6143,4,0.9584305618985312,0.006820481741022156,0.027443057995744917,0.007305898364701857,0.04215653731928012,0.9313836178307116,0.01534537276962812,0.011114472080380189,0.07738103497526307,0.008803178248001439,0.9056718273537744,0.008143959422961089,0.007956078878176119,0.025293241160416566,0.015172443993196,0.9515782359682113
6144,4,0.9640951406405663,0.005748351864189832,0.01887963051799318,0.01127687697725066,0.06424826873112893,0.9126440102275882,0.011650828821388482,0.011456892219894432,0.09503534210912769,0.010319883360683704,0.8864681657705988,0.00817660875958981,0.009482541945518114,0.024467697650474424,0.0178752551749588,0.9481745052290487
6145,4,0.8280874560388172,0.058491614090366906,0.10972210523027753,0.0036988246405385006,0.0165212363330926,0.9686260346991746,0.0034222039352776686,0.011430525032455119,0.25729000175308886,0.008658265776410622,0.6953620469328118,0.03868968553768881,0.011643769011756835,0.008764915307777083,0.003179752032076152,0.9764115636483899
6146,4,0.9060369954225385,0.03806186259503303,0.05370530311226876,0.0021958388701597276,0.015130437490152478,0.9558684434697206,0.016180699095183815,0.012820419944943096,0.17025978697805594,0.025271214638383745,0.7277132230432625,0.07675577534029787,0.002158304092819565,0.010859501420730137,0.003718930905385532,0.9832632635810648
6147,4,0.8674350671274224,0.05536532202414326,0.05793140190367536,0.019268208944759002,0.02636141392556085,0.9351811176854712,0.03389107038275809,0.0045663980062099485,0.14203142538378738,0.03659300265156472,0.7164258385553075,0.10494973340934033,0.0010737335368614413,0.06824798723818283,0.002888676240105373,0.9277896029848504
6148,4,0.9313887730853803,0.013403856013527629,0.050978055327432686,0.0042293155736593535,0.010712084645596961,0.9629518060070353,0.004483120263769966,0.021852989083597785,0.19368173732833055,0.004262652427629443,0.7952422558694802,0.006813354374559877,0.011190959607592366,0.001547213392474681,0.04765890891058531,0.9396029180893476
6149,4,0.8706450167629153,0.03687047666709852,0.0676758904757176,0.024808616094268543,0.110370112550625,0.859418909698146,0.024294358579802302,0.005916619171426607,0.12492852660073211,0.03300478455744735,0.8288455387207381,0.013221150121082492,0.019020773858916207,0.022737123100624618,0.002200455900215006,0.9560416471402442
6150,4,0.9252978994380179,0.0062118052123546754,0.06301288318286873,0.005477412166758788,0.01146264421549484,0.9699265329877605,0.004131630985690004,0.014479191811054615,0.20442545651157784,6.42810413026018e-5,0.7203588504383738,0.07515141200874575,0.013386215894045312,0.010737971685803998,0.006305962893300778,0.9695698495268499
6151,4,0.8801393881025694,0.05213815453104917,0.04980727033168368,0.017915187034697744,0.0504876929143224,0.9068781936842593,0.034147908889203576,0.008486204512214712,0.1251682978229207,3.1201872076011296e-6,0.8581897453038694,0.0166388366860023,0.009832241408741527,0.018176100297026605,0.005565626362335318,0.9664260319318966
6152,4,0.9167333400861635,0.006309486121396673,0.07374127147628043,0.0032159023161594247,0.008396886372576892,0.9832105214916327,0.0008858796457801578,0.007506712490010337,0.10423095033100134,0.00015277572023137385,0.8520103898351422,0.04360588411362509,0.030817336128252142,0.009618518611523621,0.00869391230853799,0.9508702329516863
6153,4,0.8697702826682345,0.02111188499283679,0.0654825543119989,0.04363527802692979,0.023790627946738765,0.8901021420232313,0.07009581150430254,0.016011418525727295,0.2864140644077656,0.09959778408959921,0.5866240006746437,0.027364150827991485,0.006939840841637051,0.024592457796715317,0.016076245212500905,0.9523914561491467
6154,4,0.9064319992840076,0.028311855016720646,0.0595483765472519,0.00570776915201987,0.05418348304792374,0.9091409903189855,0.036360862115370034,0.00031466451772066417,0.12488022229226506,0.013041908531508557,0.8227855987019236,0.03929227047430284,0.043208385915876425,0.007466812511393046,0.011747478331113595,0.9375773232416169
6155,4,0.8905352980705936,0.016450464800453018,0.0916480122840356,0.0013662248449177739,0.029026404989682047,0.9666262494452826,7.831674349129907e-5,0.0042690288215440075,0.21271422231944412,0.022489547915182286,0.7168715538522056,0.04792467591316796,0.0009843776723854828,0.0003991160769695633,0.011110222741360849,0.9875062835092842
6156,4,0.9268859968143883,0.014372463325156237,0.03371251760709857,0.025029022253356792,0.09370931445128587,0.8836310738538343,0.019954149041156697,0.0027054626537231785,0.1849391188052004,0.025036466993728437,0.7311514991394534,0.05887291506161774,0.010755229377655195,0.0008156092538715935,0.01872005419355523,0.969709107174918
6157,4,0.8941359949817973,0.011043930726777363,0.09200433974444583,0.002815734546979476,0.021646247725093534,0.9582934295716724,0.003593180419584047,0.016467142283650094,0.18658158010115383,0.013781662067379708,0.7701156776396912,0.02952108019177524,0.022512993028350334,0.03921346300606331,0.013170309847454159,0.9251032341181322
6158,4,0.9190141655322126,0.036630117879557854,0.03405518317320063,0.0103005334150289,0.06006675161182086,0.9008615018454247,0.0325728333417494,0.006498913201005041,0.14792902075453204,0.00442477492308258,0.7956988794619744,0.05194732486041098,0.008786845162719272,0.0042334771907456955,0.0191420092396484,0.9678376684068867
6159,4,0.8445604896288432,0.03890592871224145,0.09530865750553778,0.021224924153377622,0.03935782587675957,0.9494570791671215,0.004817607772165563,0.006367487183953413,0.1292580188822287,0.02177227784889404,0.8029242080939588,0.046045495174918405,0.00033001822502358105,0.0352645638656548,0.04709898169617748,0.9173064362131441
6160,4,0.8445604896288432,0.03890592871224145,0.09530865750553778,0.021224924153377622,0.03935782587675957,0.9494570791671215,0.004817607772165563,0.006367487183953413,0.1292580188822287,0.02177227784889404,0.8029242080939588,0.046045495174918405,0.00033001822502358105,0.0352645638656548,0.04709898169617748,0.9173064362131441
6161,4,0.8839153345952744,0.028185801221584462,0.05803545327229776,0.029863410910843435,0.04125246747063261,0.9506425651127994,0.0014370741977968865,0.006667893218771037,0.12992409711792016,0.03629680478696674,0.7683986129611402,0.06538048513397288,0.0003490551961352036,0.0338109348121285,0.005949908165961075,0.9598901018257753
6162,4,0.9276366180140393,0.02254073669442485,0.04949823157051918,0.0003244137210167697,0.06792736108462218,0.928699995587437,0.0025574355245756267,0.0008152078033651922,0.19196157900552321,0.009106551113092077,0.75351781160416,0.04541405827722467,0.0050339442297373345,0.005223580111649487,0.00044240366423925015,0.989300071994374
6163,4,0.917851021457179,0.02524946568853876,0.05583103118836009,0.0010684816659221053,0.05209407772122945,0.9394166958610031,0.007825008110890635,0.000664218306876907,0.15229469677958432,0.011360184911751456,0.8016653400687985,0.03467977823986568,0.005500912212704292,0.0024954823862530606,0.0001458258149989028,0.9918577795860437
6164,4,0.8765392366950238,0.02828396317685945,0.0884019056841263,0.006774894443990487,0.014552777851332065,0.9266359337519149,0.02849001013754831,0.03032127825920483,0.13857978138293262,0.012828896564374389,0.8109004716901309,0.037690850362562145,0.009572691949276468,0.0019483784239676556,0.0409870472008364,0.9474918824259195
6165,4,0.9282389330526765,0.018438046694113006,0.04232208659506052,0.011000933658150025,0.07226339344584283,0.9154469810867404,0.007395280558269095,0.004894344909147641,0.19040223621159533,0.029735620536160568,0.7477912215845587,0.03207092166768544,0.006473154810051347,0.0051584162830395,0.0018091108479194417,0.9865593180589897
6166,4,0.9332121198509219,0.0215674877570873,0.03595993314798555,0.009260459244005315,0.02325053620178482,0.896412206881764,0.03422349456005164,0.04611376235639941,0.21905254131497184,0.006840769808131142,0.7289001956206689,0.045206493256228164,0.03997539067149228,0.013303534751958506,0.00999085985907126,0.936730214717478
6167,4,0.8614314219472573,0.025254136491335354,0.10607673838056934,0.007237703180838051,0.01894611227681127,0.9806416538552193,0.00021778935639347343,0.00019444451157590859,0.11464006931907614,0.03948203109247053,0.8215297269294848,0.024348172658968492,0.004307003689171637,0.018884215257529233,0.02375042542503084,0.9530583556282683
6168,4,0.9140123209964086,0.021744123467345684,0.03879861859918493,0.025444936937060847,0.07003111832321779,0.873278100007311,0.04813536330901998,0.008555418360451261,0.17376493075422303,0.020431764087406636,0.7867955798665428,0.019007725291827482,0.022304938470568816,0.006878881852304331,0.000894534011859576,0.9699216456652673
6169,4,0.8738275973411751,0.018719323841818854,0.07391763260114684,0.033535446215859244,0.046384528280091944,0.8965813144055125,0.04133351521446402,0.015700642099931494,0.20744143851726368,0.013305918223399736,0.7572763518711564,0.021976291388180247,0.036569907739782255,0.004395691222064438,0.0028294890404743033,0.956204911997679
6170,4,0.9130011551200452,0.012288941872289677,0.07174949471892723,0.0029604082887378924,0.050314556055058884,0.9335027807483691,0.003787827154981912,0.012394836041590085,0.1255596241879911,0.01645349801084683,0.7839402799440524,0.07404659785710965,0.004518636386302226,0.020101681843068497,0.025063218831040384,0.9503164629395889
6171,4,0.9149568227143151,0.013527813111536995,0.04025372457470803,0.03126163959943995,0.03391859228849895,0.9408079808044605,0.017249085812515816,0.008024341094524767,0.11769690677665226,0.01924988032186206,0.8401650302923233,0.022888182609162477,0.0013549693479231093,0.006917042670567395,0.000498999903642147,0.9912289880778673
6172,4,0.946155385967069,0.0173150034362809,0.03638037124059419,0.00014923935605581917,0.02924584102078968,0.9430445697936115,0.027427088879954483,0.000282500305644362,0.21932906416338754,0.01709975916281545,0.7496179039356596,0.013953272738137401,0.05985109374682315,0.02466042763292828,0.09081132107368999,0.8246771575465586
6173,4,0.874403426624487,0.027624980358668907,0.04155879732436139,0.0564127956924827,0.0704026835546169,0.9120827149549681,0.002617244982640053,0.014897356507775017,0.06634777719512483,0.02350238723572871,0.885818452624185,0.0243313829449614,0.0008151539415477149,0.00905911892693722,0.0005617048818590353,0.989564022249656
6174,4,0.869568073846531,0.04985105612934418,0.06827598497662533,0.012304885047499492,0.08233034002905495,0.8941536935086981,0.014076909800400515,0.009439056661846412,0.13261615680857222,0.0021376707387533514,0.8320811012518535,0.033165071200820906,0.0030377722945706554,0.005365107453019046,0.001587586142573423,0.9900095341098368
6175,4,0.8837105286756641,0.02062355462933432,0.08811564285267863,0.007550273842322985,0.07460254912130768,0.8826210245305615,0.034902071184632226,0.007874355163498659,0.1344203423673819,0.0021247323469987377,0.8454199078309496,0.018035017454669844,0.005123445657416874,0.003973891330425321,0.00183017331936549,0.9890724896927923
6176,4,0.8843112290427874,0.01989794634957911,0.08360570241625452,0.012185122191379016,0.02981400020099176,0.9416759410398734,0.021895571041509566,0.006614487717625295,0.06307580295508847,0.0034903224618084722,0.811870039676082,0.12156383490702116,0.003951591118211268,0.006622212656575394,0.002697839278749834,0.9867283569464635
6177,4,0.9156863101171931,0.027779298457343598,0.049901055990983316,0.00663333543447997,0.021803792882928608,0.9473310661328869,0.006606228927735511,0.024258912056448922,0.22371558480122614,0.06110566953522537,0.7081098759658917,0.007068869697656854,0.006346477868288106,0.006938581443421488,0.04996306480857662,0.9367518758797138
6178,4,0.8831611957631381,0.009929388681052035,0.10083578959565724,0.0060736259601525955,0.07790344362621486,0.8987962289601783,0.018702945657675312,0.004597381755931607,0.11816347749837042,0.003416805165814573,0.7569561049935927,0.12146361234222236,0.021118724419982353,0.005076602934567174,0.002509762233354829,0.9712949104120956
6179,4,0.9207542518508094,0.0352357432958588,0.031387446481260343,0.01262255837207149,0.021328075081584737,0.9434823590432297,0.007947507843159186,0.027242058032026284,0.1777779744201006,0.023877346916739005,0.7913325304628223,0.007012148200338131,0.0018900744754426458,0.002325951434721923,0.03881665109293964,0.9569673229968958
6180,4,0.900731716387998,0.020274255299207657,0.07111634800188411,0.007877680310910185,0.012812826985836438,0.975667474138437,0.007154845625164042,0.0043648532505625726,0.2416469813651987,0.019483593086170276,0.7258604779027811,0.013008947645849922,0.01755691540022354,0.001136595176923609,0.0038506490290027705,0.97745584039385
6181,4,0.9302439860804054,0.004854874075489819,0.048095207682975635,0.016805932161129244,0.08260978016561907,0.9089688027734713,0.005326320286018026,0.0030950967748917257,0.08367264049532733,0.027538709193898378,0.7895333750528234,0.09925527525795086,0.01293486118981812,0.008942321204718884,0.023496936481188037,0.9546258811242749
6182,4,0.8336897525907958,0.06474415527780515,0.09119634046816451,0.010369751663234505,0.02475584005408138,0.9456976562877102,0.01235022056609518,0.017196283092113296,0.31777472869018597,0.0115807271299368,0.6607508910699379,0.009893653109939393,0.007352329802759701,0.011229115989508095,0.008763804230689225,0.9726547499770429
6183,4,0.9433395102949577,0.006280556284103292,0.02897775101176377,0.02140218240917524,0.0056731168056835994,0.9598890721534205,0.03144101090287054,0.0029968001380253906,0.16285041799033642,0.037331038250163304,0.7578881086474267,0.041930435112073505,0.03781605154150744,0.004716050223084324,0.02753270219952259,0.9299351960358857
6184,4,0.8636732973990626,0.06258349934605964,0.07214217620266275,0.0016010270522149872,0.002771860181625621,0.9669551830623394,0.0033376197503498855,0.026935337005685067,0.09729449371897377,0.009238996562391268,0.8609785105436388,0.03248799917499612,0.004549392836095919,0.013633286455964028,0.005997241221764734,0.9758200794861753
6185,4,0.937252237804727,0.008568658845631525,0.04636068067154273,0.007818422678098735,0.022358494711868227,0.9656326585290606,0.011948304043529546,6.054271554167823e-5,0.14471743879726187,0.06004531543479021,0.793113428007285,0.0021238177606628383,0.046844848490521125,0.011003664181753242,0.029764560892178698,0.912386926435547
6186,4,0.8554150864331488,0.06708792175659914,0.06344119457917471,0.014055797231077305,0.008623985547664753,0.9711123694144937,0.02015844243460937,0.00010520260323210184,0.08394859543747442,0.007192760748130537,0.9070550649069845,0.0018035789074105635,0.00282762418418556,0.022609713483260956,0.009511759872590954,0.9650509024599625
6187,4,0.935823042314848,0.0033441874035808447,0.05719434216085499,0.0036384281207161306,0.12878291744402925,0.8304036551231686,0.004302908982260419,0.03651051845054176,0.2744054933930708,0.011039933624273985,0.5789403230424359,0.1356142499402193,0.04730045853312749,0.00040152398767680247,0.025223791604797267,0.9270742258743985
6188,4,0.8687956649093544,0.07422159623166698,0.04902963656810547,0.007953102290873093,0.009758729359003128,0.967171326557137,0.0010744648626467932,0.021995479221213032,0.08008004513881138,0.03266620831035522,0.884396682548586,0.002857064002247389,0.0022416224661093247,0.01633051385763799,0.0003433658229439612,0.9810844978533088
6189,4,0.8804814940735848,0.020541493039735743,0.08203111187853908,0.016945901008140418,0.01199882032566706,0.9465228686329847,0.025605249186130826,0.01587306185521742,0.10264778397055975,0.01975532377314114,0.850747566787322,0.026849325468977114,0.07927308252067662,0.01620696322004496,0.0005674801683879997,0.9039524740908904
6190,4,0.9196142052934314,0.02366203540294777,0.04959837617949534,0.007125383124125473,0.030367915185944214,0.9493183591265809,0.006917597679266717,0.013396128008208219,0.24163256355541776,0.017245324146419286,0.688810335414097,0.052311776884065964,0.0006476086883417567,0.011419999322345966,0.013943432770318887,0.9739889592189934
6191,4,0.9116540022953825,0.016052353001353246,0.0629279333097393,0.009365711393524934,0.044190697652880626,0.9383148914280331,0.01202038982416557,0.005474021094920678,0.2766713118376674,0.05538993823255754,0.65343926762894,0.014499482300835087,0.0014159262493055498,0.006120039909404728,0.014610920656874665,0.977853113184415
6192,4,0.924252783684047,0.027245035178757274,0.043760417001675475,0.004741764135520299,0.04045017390353162,0.9149117835375955,0.018075480874633985,0.026562561684238872,0.08402482772864447,0.0008492712872911864,0.8271717251155747,0.08795417586848964,0.008088373343960224,0.010328502835545981,0.024525973895911764,0.957057149924582
6193,4,0.9084785221813346,0.017960841639754508,0.05707650299758995,0.016484133181320915,0.057525460555840145,0.9205495387374159,0.01477162675639298,0.007153373950350983,0.20155176881313158,0.045933163186951426,0.735354016064967,0.01716105193494999,0.016010435051220722,0.020772404608010855,0.009012445818509499,0.954204714522259
6194,4,0.8868656169287372,0.03651378867862821,0.07547381055853422,0.0011467838341003844,0.05063650012411047,0.9019342178193308,0.008901201063222257,0.03852808099333649,0.1259841292807267,0.005327320973058083,0.8237793584801598,0.044909191266055415,0.027472825565506453,0.009628469072182231,0.009917647268433971,0.9529810580938773
6195,4,0.911632772306576,0.025272028785965853,0.05850111149120624,0.00459408741625178,0.043210427369923025,0.9274123535776172,0.012126718612290017,0.017250500440169847,0.13689398814727255,0.07129201587763968,0.7704824909854734,0.021331504989614336,0.0020524160168904674,0.024955306335958008,0.005054303757309504,0.967937973889842
6196,4,0.9299178994731316,0.023591628504875634,0.040147744816354275,0.006342727205638443,0.03026784610006879,0.9195640049643347,0.02260931929074955,0.027558829644847016,0.18077961415569613,0.002290156375400648,0.7691354451439576,0.04779478432494566,0.007509555125760796,0.011687778189561618,0.007248577900229591,0.973554088784448
6197,4,0.8948299646552441,0.021028143503429204,0.06806447099091222,0.016077420850414526,0.03950163951324547,0.9537012036756873,0.0023099257654405187,0.0044872310456266495,0.1325326922263887,0.07402352388865227,0.7592999639295526,0.034143819955406496,0.028446240184115824,0.020040957418250002,0.007383941998768028,0.9441288603988661
6198,4,0.8988317763206753,0.035691916091712614,0.05608578978188556,0.009390517805726417,0.043438985163062986,0.9457977765467949,0.005634283856345244,0.005128954433796906,0.20959292422779244,0.0028794308685486073,0.7704155956242777,0.01711204927938126,0.0025565541197365284,0.008616451455439563,0.0293014026499395,0.9595255917748844
